code|sentence|label
17222|本款“驾驶或乘坐自驾车期间”是指从被保险人完全进入自驾车车厢时起至抵达本次驾驶或乘|0
17222|若被保险人非因意外伤害身故的，本公司将给付非意外伤害身故保险金及其利息，本合同随之|0
17222|4、被保险人酒后驾驶【释义十一】，无合法有效驾驶证驾驶【释义十二】，或驾驶无有效行驶证【释义十三】的机|0
17222|险费）及贷款利息【释义二十二】后，经本公司审核同意，自双方达成复效协议的当日24时起，合同效力|0
17222|5、所能提供的与确认保险事故的性质、原因等有关的证明和资料。|0
17222|保险事故是指保险合同约定的保险责任范围内的事故。|0
17222|赁的交通工具及各种形式的包机。|0
17222|必要的日常生活活动，全需他人扶助的（注5）|0
17235|横琴人寿[2017]疾病保险015号|0
17235|横琴人寿保险有限公司|0
17235|被保险人经医疗机构确诊初次发生重大疾病的，本公司按该被保险人的|0
17235|（3）医疗机构出具的附有病理显微镜检查、血液检验及其它科学方法|0
17235|75%时，本公司有权解除本合同，并向投保人退还本合同项下未发生本|0
17235|对保险条款中免除本公司责任的条款，本公司在订立合同时应当在投保|0
17235|同载明的最后住所或通讯地址发送的有关通知，均视为已送达给投保|0
17235|（2）急性心肌梗塞|0
17235|③B超或其它影像学检查显示肝脏体积急速萎缩；|0
17235|进行换算）；|0
17235|20％以上。体表面积根据《中国新九分法》计算。|0
17235|（27）严重多发性硬化|0
17235|不在本保单保障范围内。保险公司必须拥有获得使用被保险人的所有血|0
17235|①具有有效的中华人民共和国《医师资格证书》；|0
17235|9.9酒后驾驶指经检测或鉴定，发生事故时车辆驾驶人员每百毫升血液中的酒精含量|0
17235|同、提前解除劳动合同、解除或终止事实劳动关系、或未经对方同意一|0
17272|英大人寿[2017]年金保险011号|0
17272|二、身故保险金|0
17272|一、交纳保险费时，账户价值按扣除初始费用后的保险费数额等额增加；|0
17272|保险金时需向本公司提供被保险人的户籍证明或身份证明）；|0
17272|一、投保人需要增加被保险人的，应书面通知本公司。若本公司审核同意并收取保险费，本|0
17272|三、表明被保险人已知悉解除合同事宜的证明文件。|0
17272|投保人应保存每一被保险人的个人资料，详细记录其姓名、性别、年龄、出生日期以及其他|0
17272|已经归属被保险人的保险费及其利息的账户。|0
17311|请扫描以查询验证条款|0
17311|条款目录|0
17311|条款正文|0
17311|（六）我公司在本合同订立时已经知道您未如实告知的情况的，我公司不得|0
17311|存年金”给付日为本合同满期的前一个保单周年日。|0
17311|事故，并自事故发生之日起180日内（含第180日）以该事故为直接且单独的原|0
17311|您或被保险人可以变更身故保险金受益人、受益顺序及受益份额，上述变更|0
17311|后的次日0时起，本合同效力恢复。但是，自本合同效力中止之日起满2年双方|0
17311|由受益人（或其监护人）填写保险金给付申请，并须提供下列证明和资料：|0
17311|公司最终确定给付保险金的数额后，将支付相应的差额。|0
17311|我公司在收到解除本合同的通知之日起30日内，向您退还保险单的现金价|0
17311|最佳矫正视力低于国际标准视力表0.02，或视野半径小于5度，并由我公司指定|0
17311|（3）持审验不合格的驾驶证驾驶；|0
17311|/|0
17351|天安人寿[2016]年金保险071号|0
17351|天安人寿福满堂（2017）年金保险条款|1
17351|天安人寿福满堂（2017）年金保险条款|1
17351|天安人寿福满堂（2017）年金保险条款|1
17351|天安人寿福满堂（2017）年金保险条款|1
17351|天安人寿福满堂（2017）年金保险条款|1
17351|天安人寿福满堂（2017）年金保险条款|1
17351|天安人寿福满堂（2017）年金保险条款|1
17351|天安人寿福满堂（2017）年金保险条款|1
17362|太平人寿[2017]疾病保险021号|0
17362|目录|0
17362|第一部分您（投保人）与我们（太平人寿保险有限公司）的合同|0
17362|初次患上一种或多种本附加合同第十七条所定义的重大疾病，我们按本附加合同的有效保险金额给付重大疾|0
17362|6.战争、军事冲突、暴乱或武装叛乱；|0
17362|人或继承人为未成年人或无民事行为能力人19时，由其合法监护人代其申请领取保险金，其合法监护人还必|0
17362|（2）相当于Binet分期方案A期程度的慢性淋巴细胞白血病；|0
17362|（2）双眼中较好眼视野半径小于20度。|0
17362|（4）作为器官捐献者而实施的肝切除手术。|0
17362|项或三项以上。|0
17362|赫兹和2000赫兹语音频率下，平均听阈大于90分贝，且经纯音听力测试、|0
17362|自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三|0
17362|①血浆促肾上腺皮质激素(ACTH)水平测定大于100pg/ml；|0
17362|久性的对自身和环境的意识丧失和中枢神经系统功能丧失，仅残存植物神经|0
17362|理赔必须同时符合下列标准：|0
17362|主动脉手术。|0
17362|（6）右心室过度肥大、扩张，出现右心衰竭和呼吸困难。|0
17362|66.骨生长不全症一种胶原病，特征为骨易碎，骨质疏松和易骨折。该病有4种类型：I型、|0
17362|经胸腔镜、胸壁打孔进行的手术、心包粘连松解手术不在保障范围内。|0
17362|肝肿大和循环衰竭（登革热休克综合症即符合WHO登革热第III级及第IV|0
17375|平安人寿[2016]疾病保险067号|0
17375|平安附加平安福提前给付重大疾病保险（2016，至尊版）条款|0
17375|同约定的“重大疾病”，我们按基本保险金额的110%给付重大疾病保|0
17375|29、严重肾髓质囊性病30、严重肝豆状核变性（Wilson病）|0
17375|17、轻度颅脑手术18、中度瘫痪|0
17375|如何支付保险费|0
17375|4.3保险金的给付我们在收到保险金给付申请书及上述有关证明和资料后，将在5日内作出|0
17375|一日的现金价值扣除您尚未偿还的各项欠款之后的余额作为一次交清的净|0
17375|4严重原发性肺动脉指不明原因的肺动脉压力持续性增高，进行性发展而导致的慢性疾病，已|0
17375|主动脉指胸主动脉和腹主动脉，不包括胸主动脉和腹主动脉的分支血管。|0
17375|（1）骨髓穿刺检查或骨髓活检结果支持诊断；|0
17375|⑤C3低于正常值。|0
17375|29严重肾髓质囊性病指经专科医生明确诊断为肾髓质囊性病，且须同时满足下列条件：|0
17375|代以及胰岛素替代治疗6个月以上、手术或介入治疗。此病症须经专科医|0
17375|42小肠移植指因肠道疾病或外伤，已经实施了在全身麻醉下进行的小肠的异体器官移|0
17375|（1）明确出现因视神经、脑干和脊髓损伤而导致的临床表现；|0
17375|因脑垂体瘤、脑囊肿、脑动脉瘤及脑血管瘤而进行的开颅手术不在保障范|0
17375|64严重的1型糖尿病指由于胰岛素分泌绝对不足引起的慢性血糖升高，且已经持续性地依赖外|0
17375|70弥漫性血管内凝血指血液凝固系统和纤溶系统的过度活动导致微血管血栓形成、血小板及凝|0
17375|（1）有脑水肿和颅内压升高的脑脊液检查和影像学检查证据；|0
17375|5主动脉内手术为了治疗主动脉疾病实际实施了经皮经导管进行的动脉内手术。|0
17375|（2）免疫抑制剂治疗至少1个月；|0
17375|需关注的其他内容|0
17382|中韩人寿〔2017〕医疗保险003号|0
17382|中韩人寿保险有限公司|0
17382|2.4等待期您首次投保或非连续投保本附加险时，从本附加险合同生效之日起30日内|0
17382|费用，按本附加险合同的约定承担保险责任。|0
17382|程度的除外。|0
17382|手续及风险资料：|0
17382|7.4意外伤害指遭受外来的、突发的、非本意的、非疾病的客观事件直接致使身体受到的|0
17382|(4)持学习驾驶证件学习驾车时，无教练员随车指导，或不按指定时间、路|0
17383|恒安标准司字[2016]124号附件：1.2|1
17383|恒安标准司字[2016]124号附件：1.2|1
17383|恒安标准司字[2016]124号附件：1.2|1
17383|恒安标准司字[2016]124号附件：1.2|1
17383|恒安标准司字[2016]124号附件：1.2|1
17383|恒安标准司字[2016]124号附件：1.2|1
17383|恒安标准司字[2016]124号附件：1.2|1
17383|恒安标准司字[2016]124号附件：1.2|1
17383|恒安标准司字[2016]124号附件：1.2|1
17394|中荷人寿[2017]|0
17394|条款目录|0
17394|条款正文|0
17394|1.4犹豫期投保人自收到本合同之日起有十五日的犹豫期，以便阅读本合同。|0
17394|（二）被保险人身故时本合同的有效保险金额；|0
17394|3.2保险事故通知本合同的投保人，被保险人或受益人知道保险事故后应当在十日内通知我|0
17394|确定的数额先予以支付；我们最终确定给付保险金的数额后，给付相应的差|0
17394|5.4解除合同（退保）在本合同有效期内，投保人可书面通知我们要求解除本合同（简称退保）。申|0
17394|投保人或被保险人可与我们约定在受益人年满18周岁后（含18周岁），|0
17394|如果我们在合同订立时已经知道投保人未如实告知的或自我们知道有解除事|0
17394|7.6殴斗违反国家有关治安管理的法律法规，受到司法行政机关的处罚或处理，使用|0
17395|国华人寿[2017]年金保险008号|0
17395|国华附加鑫账户年金保险（万能型）A款（2017）条款|0
17395|投保人条件凡年满18周岁（见9.5），具有完全民事行为能力且投保时对被保险人具有保险利|0
17395|身故保险金受益人为多人时，您或被保险人可以确定受益顺序和受益份额；如果没|0
17395|以上证明和资料不完整的，我们将及时一次性通知申请人补充提供有关证明和资料。|0
17395|4.1保险费的支本附加合同保险费包含投保时一次性支付保险费、追加保险费和按照约定将主合同|0
17395|确定对应结算期的结算利率，并在结算日起6个工作日内公布。公布的结算利率为|0
17395|自合同效力中止之日起满2年双方未达成复效协议的，本附加合同效力终止。您可|0
17395|附加合同解除前发生的保险事故，我们不承担给付保险金的责任，但应当退还保险|0
17395|由医生开具并遵医嘱使用的用于治疗疾病但含有毒品成分的处方药品。|0
17396|华贵团体重大疾病保险条款华贵人寿保险股份有限公司|1
17396|华贵团体重大疾病保险条款华贵人寿保险股份有限公司|1
17396|华贵团体重大疾病保险条款华贵人寿保险股份有限公司|1
17396|华贵团体重大疾病保险条款华贵人寿保险股份有限公司|1
17396|华贵团体重大疾病保险条款华贵人寿保险股份有限公司|1
17396|华贵团体重大疾病保险条款华贵人寿保险股份有限公司|1
17396|华贵团体重大疾病保险条款华贵人寿保险股份有限公司|1
17396|华贵团体重大疾病保险条款华贵人寿保险股份有限公司|1
17396|华贵团体重大疾病保险条款华贵人寿保险股份有限公司|1
17396|华贵团体重大疾病保险条款华贵人寿保险股份有限公司|1
17396|华贵团体重大疾病保险条款华贵人寿保险股份有限公司|1
17396|华贵团体重大疾病保险条款华贵人寿保险股份有限公司|1
17396|华贵团体重大疾病保险条款华贵人寿保险股份有限公司|1
17396|华贵团体重大疾病保险条款华贵人寿保险股份有限公司|1
17408|中国人寿〔2017〕年金保险027号|0
17408|金价值，作为被保险人遗产处理，但法律另有规定的除外。|0
17408|中国人寿保险股份有限公司|0
17408|投保人指定或变更身故保险金受益人时须经被保险人同意。|0
17408|第十二条年龄计算及错误处理|0
17417|请扫描以查询验证条款|0
17417|招商信诺瑞享一生终身年金保险条款|0
17417|7.年龄的计算与本合同中的年龄为以法定身份证件载明的出生日期计算的周岁年龄，自出生之日|0
17417|12.保险事故通知您方、被保险人或受益人知道保险事故发生后应当在10天内通知我方。|0
17417|17.调查权您方同意凡曾为被保险人治疗或知悉被保险人健康情况的医务人员、医疗机构，|0
17417|二、身故保险金|0
17417|受益人变更所引起的法律纠纷，我方不负任何责任。|0
17437|长生人寿[2017]医疗保险006号|0
17437|第二十二条合同内容变更....................................................................................................8|0
17437|第一章保险合同构成及投保范围|0
17437|其他机构所获补偿或赔付后，给付医疗保险金。|0
17437|1、拥有合法经营执照；|0
17437|自本公司收到解除合同申请书时，本合同终止，若未发生过保险金给付，本公司自收到解除|0
17437|本公司在收到保险金给付申请书及有关证明和资料之日起六十日内，对给付保险金的数额不|0
17437|第十八条团体成员变动|0
17437|第二十四条司法鉴定|0
17439|同方全球人寿[2017]|0
17439|本页是空白|0
17439|同方全球附加「易安行」（B款）意外住院津贴医疗保险|0
17439|本附加合同的保险期间为一年，自本附加合同生效日的零时起到本附加合同的满期|0
17439|9.核爆炸、核辐射或核污染；|0
17439|4.4拒保职业范围|0
17439|指被保险人因意外伤害事故入住我们指定或认可的医院的天数，但不包括被保险人|0
17439|是指明知在某种特定的自然条件下有失去生命或使身体受到伤害的危险，而故意使|0
17443|交银康联[2017]疾病保险005号|0
17443|交银康联人寿保险有限公司|0
17443|大者：|0
17443|保险金的申请|0
17443|3.3.2重大疾病保险金/在申请保险金时，受益人作为申请人填写保险金给付申请书，并须提供下列证|0
17443|零时起效力中止。|0
17443|本公司在合同订立时已经知道投保人未如实告知的情况的，本公司不得解除合|0
17443|该月最后一天为对应日。|0
17443|（1）未取得行驶证；|0
17443|一种或一种以上障碍：|0
17443|（1）一肢或一肢以上肢体机能完全丧失；|0
17443|足下列全部条件：|0
17443|（1）移动：自己从一个房间移动到另一个房间；或者|0
17443|险人的严重1型糖尿病必须明确诊断，而且有血胰岛素测定及血C肽或尿C肽|0
17443|为严重的血便和系统性症状体征，治疗通常采取全结肠切除和回肠造瘘术。溃|0
17443|肾上腺结核、HIV感染或艾滋病、感染、肿瘤所致的原发性肾上腺皮质功能减|0
17443|五十六系统性硬化病（硬指一种以局限性或弥漫性皮肤增厚和皮肤\血管\内脏器官异常纤维化为特征|0
17443|注4永久不可逆指自疾病确诊或意外伤害发生之日起，经过积极治疗180天后，仍无法通过现|0
17443|丧失自主生活能力，无法独立完成六项基本日常生活活动（见附录一见注1）|0
17447|太平洋人寿[2017]两全保险016号|0
17447|中国太平洋人寿保险股份有限公司|0
17447|给付身故保险金或全残保险金，本合同终止：|0
17447|您或者被保险人可以变更身故保险金受益人并书面通知我们。我们收到变更受|0
17447|料。|0
17447|在约定的交费期间内每年支付一次保险费）的方式支付。限期年交方式下的交|0
17447|8.1明确说明与如订立本合同时，我们应向您说明本合同的内容。|0
17447|9.5争议处理本合同履行过程中，双方发生争议时，可以从下列两种方式中选择一种争议处|0
17447|②关节机能的丧失系指关节永久完全僵硬、或麻痹、或关节不能随意识活动。|0
17452|中英人寿[2017]意外伤害保险004号|0
17452|条款目录|0
17452|中英人寿附加乐安程意外伤害保险|0
17452|被保险人因同一意外伤害事故导致本附加合同附件所列两项或两项以上伤|0
17452|2.2责任免除如果被保险人在下列期间身故或伤残，或由于以下任何一种情形导致被保|0
17452|4.1请求给付保险金本附加合同受益人向我们请求给付保险金的诉讼时效期间为二年，自其知|0
17452|同和本附加合同同时终止。我们自收到解除合同申请书之日起30日内|0
17452|于商业运营的汽车。|0
17452|受此限，但经急救处理伤情稳定后，必须及时转入本附加合同所指医院治|0
17452|附件：人身保险伤残评定标准（行业标准）|0
17452|觉功能。本标准中的视功能障碍是指眼盲目或低视力。|0
17452|外伤性白内障10级10%|0
17452|双耳听力损失大于等于26dB10级10%|0
17452|胸部损伤导致双侧肺叶切除4级70%|0
17452|伤残程度伤残等级给付比例|0
17452|会阴部损伤导致双侧输精管闭锁6级50%|0
17452|注：张口困难判定及测量方法是以患者自身的食指、中指、无名指并列垂直置入上、下中|0
17452|双下肢长度相差大于等于6cm8级30%|0
17452|是指颈部或腰部活动度丧失。|0
17452|8.1头颈部皮肤结构损伤和修复功能障碍|0
17452|0.7|0
17455|弘康人寿[2017]两全保险002号|0
17455|弘康人寿保险股份有限公司|0
17455|满期保险金若被保险人生存至本附加合同期满，我们按满期日本附加合同的保单账户价值给|0
17455|该受益人丧失受益权。|0
17455|3.5诉讼时效申请人向我们请求给付保险金的诉讼时效期间为5年，自其知道或者应当知道保|0
17455|(二)您每次申请部分领取后的保单账户价值不得低于您申请时本公司规定的|0
17455|三、您在犹豫期后解除合同可能会遭受一定损失。|0
17455|若当月没有对应的同一日，则以该月最后一日为对应日。|0
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17470|百年附加永康额外给付重大疾病保险条款|1
17478|中意人寿[2017]意外伤害保险002号|0
17478|中意附加旅行交通意外伤害保险条款|0
17478|2.3.1意外身故保险金|0
17478|金者，按较严重等级标准给付，但前次已给付的意外伤残给付比例（投保前已存在的意外伤害所致|0
17478|除另有约定外，意外伤残保险金受益人为被保险人本人。|0
17478|3.7诉讼时效|0
17478|错误按照下列方式办理：|0
17478|9.7《人身保险伤残评定标准及代码》|0
17478|其计算公式为：|0
17479|吉祥人寿[2017]疾病保险008号|0
17479|目录|0
17479|第一部分您与我们订立的合同|0
17479|在本合同保险期间内且本合同有效，我们承担以下保险责任:|0
17479|4.被保险人殴斗（释义九）、醉酒（释义十），主动服用、吸食或注射毒品（释义十一）；|0
17479|您或者被保险人可以指定一人或多人为身故保险金受益人。|0
17479|保险金作为被保险人遗产时，必须提供可证明合法继承权的相关权利文件。|0
17479|在本合同效力中止之日起2年内，您可填写复效申请书，并提供被保险人的健康声明书或体检报告书，申|0
17479|我们在给付保险金、退还本合同现金价值或保险费时，若您有欠交保险费或保单贷款等其他未还清款项，|0
17479|围内。|0
17479|16.心脏瓣膜手术：指为治疗心脏瓣膜疾病，实际实施了开胸进行的心脏瓣膜置换或修复的手术。|0
17479|27.慢性呼吸功能衰竭：慢性肺部疾病导致永久不可逆性的慢性呼吸功能衰竭。慢性呼吸功能衰竭必须明|0
17479|IV级：大部分或完全失去活动能力，病人长期卧床或依赖轮椅，生活不能自理。|0
17479|和环境的意识丧失和中枢神经系统功能丧失，仅残存植物神经功能的疾病状态。诊断必须明确并且具有严重颅|0
17479|（4）血小板计数<100×109/l。|0
17479|58.完全性房室传导阻滞：指因慢性心脏疾病导致完全性房室传导阻滞。完全性房室传导阻滞是心房的激|0
17479|67.脊髓小脑变性症：脊髓小脑变性症为一组以小脑萎缩和共济失调为主要临床特点的多与遗传有关的疾|0
17479|（1）一肢体丧失指任何一肢体自腕关节或踝关节近端（靠近躯干端）以上完全性断离；|0
17479|（2）因肾脏功能衰竭实施了肾脏透析治疗。|0
17479|9.中度昏迷：指因疾病或意外伤害导致意识丧失，对外界刺激和体内需求均无反应，昏迷程度按照格拉斯|0
17479|（3）存在持续180天以上的永久不可逆的以运动障碍为表现的神经系统功能损害。|0
17479|（4）作为器官捐献者而实施的肾切除手术。|0
17479|证、户口簿、护照、军人证等。|0
17479|二十三、保险费约定交付日：保险合同生效日在每月、每季、每半年或每年（根据支付方式确定）的对应|0
17479|附表：|0
17480|珠江附加智赢两全保险（万能型）条款|0
17480|珠江人寿[2017]两全保险006号|0
17480|2.3保险责任在本附加合同有效期内，本公司承担如下保险责任：|0
17480|除另有约定外，本附加合同满期保险金的受益人为被保险人本人。|0
17480|保险费的交纳|0
17480|5.5最低保证利率最低保证利率指个人账户价值的最低年结算利率。|0
17480|9.1如实告知订立本附加合同时，本公司应向投保人说明本附加合同的内容。|0
17480|10.1本公司指珠江人寿保险股份有限公司。|0
17483|和泰人寿[2017]意外伤害保险002号|0
17483|和泰交通意外伤害保险（A款）条款|0
17483|工具的，自被保险人双脚走进自驾车、私家车、公务车或其他指定交通工具的车厢、|0
17483|2.2保险事故通知请您或受益人在知道保险事故发生后10日内通知我们。|0
17483|您如何支付保险费|0
17483|您申报的被保险人年龄不真实，并且其真实年龄不符合本主险合同约定投保年龄|0
17483|6.8酒后驾驶指经检测或鉴定，发生事故时车辆驾驶人员每百毫升血液中的酒精含量达到或超过|0
17487|中美联泰大都会[2017]意外伤害保险020号|0
17487|中美联泰大都会人寿保险有限公司|1
17487|中美联泰大都会人寿保险有限公司|1
17487|中美联泰大都会人寿保险有限公司|1
17487|中美联泰大都会人寿保险有限公司|1
17487|中美联泰大都会人寿保险有限公司|1
17487|中美联泰大都会人寿保险有限公司|1
17493|中美联泰大都会[2017]医疗保险024号|0
17493|目录|0
17493|中美联泰大都会人寿保险有限公司|0
17493|三、我们对被保险人所承担的给付意外伤害医疗补偿保险金的责任以本附加合同所载的保|0
17493|本附加合同最高可续保至被保险人年满64周岁后的首个保险单周年日（若保险单周年日|0
17493|（1）保险合同；|0
17493|二、因本附加合同其他条款所列情况而终止。|0
17493|附表一|0
17494|北大方正人寿[2017]年金保险013号|0
17494|第八部分······您必须了解的其他事项····························································································7|0
17494|第一部分您（投保人）与我们（北大方正人寿保险有限公司）的合同|0
17494|二、满期生存保险金|0
17494|外。|0
17494|第四部分红利|0
17494|保单贷款的期限应符合中国保险监督管理机构相关规定的要求。|0
17494|您故意或者因重大过失未履行前款规定的如实告知义务，足以影响我们决定是否同意承保或者提高保险费率|0
17494|第九部分释义|0
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17496|君龙附加君康一生重大疾病保险条款君龙人寿保险有限公司|1
17498|君康人寿[2015]两全保险042号|0
17498|君康人寿保险股份有限公司|0
17498|2.2责任免除因下列情形之一，造成被保险人身故的，本公司不负保险责任：|0
17498|付保险金的责任。本公司应当按照合同约定向其他权利人退还本主险合同的现|0
17498|3.4保险金给付本公司在收到保险金给付申请书及上述完整齐全的有关证明和资料后，会及时|0
17498|5.4保单账户利息保单账户利息在每次结算日或本主险合同终止时结算。每日保单账户利息按本|0
17498|7.2年龄确定与被保险人的投保年龄按周岁计算。投保人应在投保本保险时将与有效身份证件|0
17498|8.7管制药品指在索赔当时，根据《中华人民共和国药品管理法》及有关法规被列为特殊管|0
17500|华夏人寿[2015]养老年金保险052号|0
17500|华夏人寿保险股份有限公司|0
17500|2.2责任免除一、因下列情形之一导致被保险人身故的，我们不承担给付身故保险金的责任：|0
17500|3.2保险事故通知您、被保险人或受益人应于知道保险事故发生之日起10日内通知我们。若故意|0
17500|3.6诉讼时效申请人向我们请求给付保险金的诉讼时效期间为5年，自其知道或应当知道保|0
17500|明确说明与如实告知|0
17500|同选定的仲裁委员会，按其当时有效的仲裁规则仲裁解决。|0
17500|利率。|0
17506|友邦保险[2017]年金保险018号|0
17506|为未成年子女投保的人身保险，因被保险人身故给付的保险金总和不得超过国务院保险监督管理机构规定的限额，身故|0
17506|（2）投保人申报的被保险人年龄不真实，致使投保人实付保险费少于应付保险费的，本公司有权更正并要|0
17506|在本合同有效期内且累积有现金价值的前提下，投保人经本公司同意可以向本公司申请借款。累积借款总金额最高不得|0
17506|（2）申请人的有效身份证件；|0
17506|四、全残：指被保险人在本合同有效期内，发生下列情况之一者，|0
17510|汇丰人寿[2017]终身寿险004号|0
17510|汇丰汇盈逸生终身寿险（分红型）条款|0
17510|本合同的基本保险金额由您在投保时与我们约定并在保险单上载明。若该金|0
17510|保险金的申请|0
17510|以上证明和资料不完整的，本公司将及时一次性通知申请人补充提供有关证|0
17510|我们约定并在保险单上载明。在交纳首期保险费后，您应当按照约定，在每|0
17510|时中止。|0
17510|其他需要关注的事项|0
17510|最佳矫正视力低于国际标准视力表0.02，或视野半径小于5度，并由本|0
17510|11.10医院是指符合下列所有条件之机构：|0
17540|国联人寿〔2017〕年金保险011号|0
17540|国联人寿保险股份有限公司|0
17540|合同终止。|0
17540|(2)受益人的有效身份证件。|0
17540|4.2宽限期您支付首期保险费后，除本合同另有约定外，如果您到期未支付保险费，自|0
17540|我们就您和被保险人的有关情况提出询问，您应当如实告知。|0
17540|9.3保险费约定支指保险费的交费期间内每个合同生效日对应日。|0
17541|泰康人寿[2017]两全保险001号|0
17541|泰康人寿保险有限责任公司|0
17541|身故保险金被保险人于我们收到首次保险费的次日零时（若曾复效，则自本合同最后复效之|0
17541|人同意。|0
17541|护人代其申请领取保险金，其合法监护人还必须提供受益人或者继承人为无民事|0
17541|额不超过您申请时本合同现金价值扣除各项欠款及应付利息后余额的80%，且具|0
17541|如果您故意不履行如实告知义务，对于本合同解除前发生的保险事故，我们不承|0
17541|9.1合法有效本合同所指合法有效均以中华人民共和国法律、行政法规、地方性法规、行政规|0
17541|（1）未办理行驶证或者行驶证在申办过程中的；|0
17542|华贵易出行交通工具意外伤害保险条款华贵人寿保险股份有限公司|1
17542|华贵易出行交通工具意外伤害保险条款华贵人寿保险股份有限公司|1
17542|华贵易出行交通工具意外伤害保险条款华贵人寿保险股份有限公司|1
17542|华贵易出行交通工具意外伤害保险条款华贵人寿保险股份有限公司|1
17542|华贵易出行交通工具意外伤害保险条款华贵人寿保险股份有限公司|1
17542|华贵易出行交通工具意外伤害保险条款华贵人寿保险股份有限公司|1
17542|华贵易出行交通工具意外伤害保险条款华贵人寿保险股份有限公司|1
17542|华贵易出行交通工具意外伤害保险条款华贵人寿保险股份有限公司|1
17545|中德安联人寿[2017]两全保险002号|0
17545|中德安联人寿保险有限公司|0
17545|(1)您在本合同保险期间内向我们申请撤销或解除本合同；|0
17545|金，金金，，，本合同终止本合同终止：：：|0
17545|若申请降低本合同的基本保险金额，则降低后的基本保险金额不应低于我们规定的最低金|0
17545|有约定的除外；|0
17545|受益人故意造成被保险人身故的，或者故意杀害被保险人未遂的，该受益人丧失受益|0
17545|2)申请人的有效身份证件；|0
17545|第五部分合同效力的恢复合同效力的恢复|0
17545|我们在合同订立、合同复效或合同变更时已经知道您未如实告知的情况的，我们不得解除|0
17545|释义|0
17545|矫正视力低于国际标准视力表0.02，或视野半径小于5度，并由保险公司指|0
17545|(2)驾驶与驾驶证准驾车型不相符合的车辆；|0
17547|新华保险[2017]两全保险014号|0
17547|伤害导致身故或身体全残的，本公司按基本保险金额的20倍给付航空意外伤害身故或身体全残|0
17547|第十二条保险金的申请|0
17547|自本公司收到合同解除申请书及上述证明和资料之日起，本合同终止。|0
